conversation_id,model_a,model_b,winner,language,timestamp,tokens_in,tokens_out,latency_ms,cost_usd
lmsys_0003137,claude-3-opus,llama-2-70b,model_a,English,2026-06-10T16:18:07.238241Z,1140,438,800,0.005089
lmsys_0003138,davinci-003,claude-3-5-sonnet,model_b,Spanish,2026-05-16T19:00:45.238241Z,1808,841,528,0.001745
lmsys_0003139,davinci-003,gpt-4,tie,French,2026-05-23T18:50:27.238241Z,1591,1316,373,0.001827
lmsys_0003140,gpt-4,mistral-large,model_a,Spanish,2026-06-08T10:59:21.238241Z,883,628,274,0.007166
lmsys_0003141,gemini-pro,claude-3-5-sonnet,tie,French,2026-05-29T01:04:35.238241Z,1605,410,592,0.003999
lmsys_0003142,palm-2,claude-3-opus,model_a,French,2026-06-03T05:11:59.238241Z,262,1224,639,0.003749
lmsys_0003143,gpt-4-turbo,mistral-large,model_a,Chinese,2026-06-02T13:03:07.238241Z,162,1014,327,0.004804
lmsys_0003144,claude-3-opus,gpt-4-turbo,tie,German,2026-06-02T21:16:24.238241Z,1336,566,338,0.004492
lmsys_0003145,llama-2-70b,gpt-4,model_a,German,2026-06-02T18:51:56.238241Z,235,709,1629,7.2e-05
lmsys_0003146,palm-2,gpt-3.5-turbo,model_a,English,2026-05-31T15:30:40.238241Z,42,1146,461,0.003778
lmsys_0003147,palm-2,claude-3-5-sonnet,model_b,German,2026-05-26T18:50:29.238241Z,366,844,340,0.004045
lmsys_0003148,gpt-4,palm-2,model_b,Japanese,2026-06-08T20:42:37.238241Z,1060,803,572,0.001428
lmsys_0003149,davinci-003,llama-2-70b,model_a,German,2026-06-04T03:56:39.238241Z,306,811,638,0.001343
lmsys_0003150,llama-2-70b,gpt-3.5-turbo,tie,English,2026-05-26T15:52:43.238241Z,1060,1457,244,0.000884
lmsys_0003151,claude-3-5-sonnet,claude-3-opus,model_a,Japanese,2026-06-02T19:07:43.238241Z,500,909,755,0.002733
lmsys_0003152,gpt-4,davinci-003,tie,French,2026-05-18T09:25:13.238241Z,407,1184,605,0.001115
lmsys_0003153,gpt-4-turbo,davinci-003,model_b,Spanish,2026-06-11T08:22:39.238241Z,1812,156,428,0.001387
lmsys_0003154,llama-2-70b,gpt-3.5-turbo,model_a,Japanese,2026-06-09T11:33:06.238241Z,1219,224,643,1.3e-05
lmsys_0003155,gemini-pro,claude-3-opus,model_a,Japanese,2026-05-14T22:26:45.238241Z,316,511,678,0.001372
lmsys_0003156,gpt-4,claude-3-5-sonnet,tie,Spanish,2026-05-25T08:01:13.238241Z,702,1489,336,0.006287
lmsys_0003157,llama-2-70b,gpt-4,tie,English,2026-05-24T19:43:49.238241Z,1166,1492,453,0.006968
lmsys_0003158,gpt-4,llama-2-70b,tie,Spanish,2026-06-08T21:09:14.238241Z,190,850,434,0.006223
lmsys_0003159,gpt-4-turbo,palm-2,tie,English,2026-05-28T11:02:20.238241Z,666,649,641,0.003726
lmsys_0003160,gpt-4,palm-2,tie,French,2026-06-02T12:12:30.238241Z,1922,1103,585,0.004884
lmsys_0003161,gpt-4,davinci-003,model_a,Japanese,2026-06-02T06:19:15.238241Z,379,930,528,0.004434
lmsys_0003162,palm-2,claude-3-opus,model_a,Chinese,2026-05-20T03:08:23.238241Z,378,1103,780,0.002037
lmsys_0003163,davinci-003,mistral-large,tie,Japanese,2026-06-11T00:48:45.238241Z,1283,22,409,0.001573
lmsys_0003164,gpt-3.5-turbo,gpt-4-turbo,model_b,German,2026-05-26T18:15:06.238241Z,1454,1479,606,0.003532
lmsys_0003165,mistral-large,gpt-4-turbo,tie,French,2026-05-26T01:25:15.238241Z,593,1088,862,4.8e-05
lmsys_0003166,davinci-003,palm-2,model_a,English,2026-05-15T03:01:10.238241Z,1813,672,435,0.001327
lmsys_0003167,gpt-3.5-turbo,gemini-pro,tie,French,2026-06-06T09:12:42.238241Z,1948,511,544,0.000898
lmsys_0003168,gpt-4-turbo,claude-3-5-sonnet,tie,English,2026-06-02T03:46:48.238241Z,1873,838,472,0.001651
lmsys_0003169,mistral-large,davinci-003,tie,French,2026-05-26T05:15:11.238241Z,1851,1379,1118,7.2e-05
lmsys_0003170,llama-2-70b,davinci-003,model_a,German,2026-06-05T00:18:56.238241Z,1241,407,1829,1.5e-05
lmsys_0003171,davinci-003,claude-3-opus,model_b,Chinese,2026-05-22T18:04:33.238241Z,1945,1031,518,0.003282
lmsys_0003172,gpt-4,palm-2,model_b,Chinese,2026-05-14T15:45:57.238241Z,805,515,721,0.001078
lmsys_0003173,gpt-4-turbo,gpt-4,model_b,Spanish,2026-05-17T07:03:08.238241Z,1641,118,574,0.003354
lmsys_0003174,claude-3-5-sonnet,gemini-pro,model_a,German,2026-06-02T21:34:02.238241Z,30,952,317,0.001044
lmsys_0003175,llama-2-70b,davinci-003,model_a,Chinese,2026-05-14T11:09:03.238241Z,1130,1487,1053,5.7e-05
lmsys_0003176,llama-2-70b,gpt-4,model_a,French,2026-05-26T19:43:39.238241Z,406,757,996,7.6e-05
lmsys_0003177,claude-3-5-sonnet,palm-2,model_a,German,2026-05-24T12:59:56.238241Z,563,14,778,0.002634
lmsys_0003178,gpt-3.5-turbo,davinci-003,model_a,Spanish,2026-05-20T17:55:15.238241Z,375,396,232,0.001563
lmsys_0003179,mistral-large,claude-3-opus,tie,Spanish,2026-06-05T16:26:29.238241Z,717,70,587,9.6e-05
lmsys_0003180,gpt-4-turbo,claude-3-opus,model_a,German,2026-05-20T02:25:58.238241Z,371,706,317,0.001811
lmsys_0003181,davinci-003,gpt-4,model_a,English,2026-05-13T20:03:15.238241Z,231,34,591,0.001539
lmsys_0003182,davinci-003,gpt-4-turbo,model_b,German,2026-05-14T06:15:38.238241Z,1921,19,445,0.002679
lmsys_0003183,gpt-4,davinci-003,tie,German,2026-06-04T06:04:05.238241Z,1990,87,242,0.002356
lmsys_0003184,llama-2-70b,claude-3-5-sonnet,model_a,German,2026-06-10T22:32:47.238241Z,131,821,1669,4.3e-05
lmsys_0003185,gpt-4,palm-2,model_a,Japanese,2026-06-04T18:18:10.238241Z,1164,54,369,0.002423
lmsys_0003186,gpt-4-turbo,claude-3-opus,tie,Japanese,2026-06-02T05:55:42.238241Z,433,699,667,0.005433
lmsys_0003187,gpt-4,palm-2,tie,German,2026-06-11T11:23:41.238241Z,671,1305,442,0.009317
lmsys_0003188,claude-3-opus,gpt-4-turbo,tie,German,2026-05-27T20:59:41.238241Z,1104,475,675,0.004112
lmsys_0003189,gpt-4-turbo,llama-2-70b,tie,Spanish,2026-06-03T13:01:59.238241Z,1359,1329,1077,3.5e-05
lmsys_0003190,gpt-3.5-turbo,mistral-large,model_a,English,2026-06-03T22:42:06.238241Z,1424,926,175,0.000608
lmsys_0003191,mistral-large,claude-3-5-sonnet,tie,Chinese,2026-05-27T08:23:03.238241Z,1071,76,508,0.003796
lmsys_0003192,gpt-4-turbo,gpt-3.5-turbo,model_a,German,2026-06-11T01:15:32.238241Z,1416,493,577,0.002296
lmsys_0003193,palm-2,claude-3-5-sonnet,model_b,Spanish,2026-06-04T03:56:09.238241Z,831,1346,351,0.00331
lmsys_0003194,claude-3-5-sonnet,mistral-large,model_a,Spanish,2026-05-31T11:05:28.238241Z,1868,57,546,0.002334
lmsys_0003195,davinci-003,claude-3-opus,tie,German,2026-05-24T23:16:35.238241Z,204,1438,555,0.003315
lmsys_0003196,llama-2-70b,claude-3-5-sonnet,model_b,Chinese,2026-05-17T02:49:18.238241Z,1029,986,333,0.004442
lmsys_0003197,davinci-003,claude-3-5-sonnet,model_a,French,2026-06-02T06:26:51.238241Z,1598,1363,298,0.002356
lmsys_0003198,gpt-4-turbo,davinci-003,tie,German,2026-05-30T05:59:59.238241Z,1681,227,451,0.002774
lmsys_0003199,claude-3-5-sonnet,palm-2,tie,German,2026-05-18T08:23:47.238241Z,1439,426,691,0.001492
lmsys_0003200,llama-2-70b,gpt-4,tie,German,2026-05-23T20:33:23.238241Z,1446,168,394,0.00688
lmsys_0003201,gpt-4,claude-3-5-sonnet,model_b,Chinese,2026-05-31T17:44:56.238241Z,808,365,644,0.003002
lmsys_0003202,gemini-pro,llama-2-70b,model_a,English,2026-05-14T16:22:31.238241Z,668,352,531,0.002451
lmsys_0003203,gpt-4-turbo,davinci-003,tie,Chinese,2026-06-10T15:36:35.238241Z,444,1088,699,0.001911
lmsys_0003204,claude-3-opus,mistral-large,tie,French,2026-06-10T06:00:29.238241Z,230,676,786,7.3e-05
lmsys_0003205,palm-2,davinci-003,model_b,German,2026-06-02T11:22:17.238241Z,548,1216,429,0.002755
lmsys_0003206,gemini-pro,claude-3-opus,model_a,Spanish,2026-05-16T13:30:25.238241Z,849,1185,610,0.000782
lmsys_0003207,davinci-003,gpt-4,tie,German,2026-05-26T10:31:39.238241Z,193,680,567,0.00438
lmsys_0003208,gpt-4-turbo,llama-2-70b,model_b,German,2026-05-29T05:07:31.238241Z,1343,635,1283,1.2e-05
lmsys_0003209,gemini-pro,gpt-4,model_a,Chinese,2026-05-30T21:41:49.238241Z,769,106,759,0.001492
lmsys_0003210,gpt-3.5-turbo,llama-2-70b,tie,Chinese,2026-06-11T13:47:17.238241Z,275,701,773,6.7e-05
lmsys_0003211,gpt-4-turbo,mistral-large,tie,German,2026-05-30T18:22:35.238241Z,201,765,1227,9e-06
lmsys_0003212,claude-3-5-sonnet,mistral-large,model_a,French,2026-06-07T04:52:06.238241Z,1612,274,567,0.001989
lmsys_0003213,gpt-3.5-turbo,llama-2-70b,model_b,German,2026-05-30T10:47:56.238241Z,1621,1205,871,7e-05
lmsys_0003214,palm-2,gpt-4,tie,German,2026-05-15T05:49:56.238241Z,890,304,559,0.001478
lmsys_0003215,gemini-pro,palm-2,model_b,Spanish,2026-06-02T23:14:14.238241Z,536,722,656,0.003672
lmsys_0003216,gpt-3.5-turbo,claude-3-5-sonnet,model_a,Chinese,2026-05-16T21:11:41.238241Z,1011,891,270,0.001032
lmsys_0003217,davinci-003,mistral-large,model_a,French,2026-05-22T09:37:54.238241Z,521,879,425,0.001428
lmsys_0003218,davinci-003,claude-3-opus,model_a,German,2026-06-08T18:38:32.238241Z,515,961,407,0.001703
lmsys_0003219,gemini-pro,claude-3-5-sonnet,model_a,French,2026-05-23T04:11:29.238241Z,819,1357,388,0.002097
lmsys_0003220,gemini-pro,gpt-3.5-turbo,model_a,French,2026-05-21T20:16:48.238241Z,1761,1480,761,0.00271
lmsys_0003221,llama-2-70b,gpt-4,model_a,Chinese,2026-06-05T10:41:12.238241Z,739,1473,1561,6.1e-05
lmsys_0003222,mistral-large,gemini-pro,model_b,English,2026-05-13T09:33:59.238241Z,669,716,747,0.001585
lmsys_0003223,gpt-4,claude-3-opus,tie,Chinese,2026-06-04T09:43:07.238241Z,168,1347,589,0.008798
lmsys_0003224,gpt-3.5-turbo,palm-2,model_a,French,2026-06-06T12:03:58.238241Z,734,1316,296,0.001159
lmsys_0003225,gpt-4-turbo,mistral-large,model_b,English,2026-06-12T01:17:16.238241Z,1982,912,757,4.8e-05
lmsys_0003226,gpt-4,claude-3-opus,tie,Chinese,2026-06-01T05:00:44.238241Z,1859,1425,585,0.00589
lmsys_0003227,mistral-large,gpt-4-turbo,model_a,Chinese,2026-06-11T21:12:02.238241Z,620,676,576,1.2e-05
lmsys_0003228,llama-2-70b,gpt-4,tie,Spanish,2026-06-11T08:46:17.238241Z,909,1131,1510,2.6e-05
lmsys_0003229,gpt-3.5-turbo,gemini-pro,model_a,Japanese,2026-06-10T00:50:09.238241Z,1355,342,497,0.00161
lmsys_0003230,gpt-4,claude-3-5-sonnet,model_a,English,2026-06-02T00:39:43.238241Z,588,572,575,0.008323
lmsys_0003231,gemini-pro,palm-2,tie,Chinese,2026-06-08T18:36:50.238241Z,213,162,565,0.002338
lmsys_0003232,gpt-4,gemini-pro,tie,Japanese,2026-05-19T00:59:31.238241Z,200,1392,324,0.009694
lmsys_0003233,gemini-pro,mistral-large,tie,French,2026-05-17T09:25:04.238241Z,1105,156,471,0.001712
lmsys_0003234,palm-2,claude-3-opus,model_a,English,2026-05-27T07:17:36.238241Z,348,1111,758,0.00309
lmsys_0003235,palm-2,gpt-3.5-turbo,model_b,French,2026-06-05T14:56:21.238241Z,921,280,459,0.001817
lmsys_0003236,gpt-4,claude-3-5-sonnet,tie,Japanese,2026-06-06T21:11:48.238241Z,112,442,349,0.00281
lmsys_0003237,gpt-4-turbo,gpt-4,tie,English,2026-06-11T13:31:54.238241Z,1893,472,354,0.001391
lmsys_0003238,gpt-3.5-turbo,gpt-4,model_a,Japanese,2026-06-08T23:15:35.238241Z,768,1301,185,0.001581
lmsys_0003239,gpt-4-turbo,davinci-003,tie,French,2026-05-28T11:29:39.238241Z,528,1049,426,0.001687
lmsys_0003240,palm-2,gpt-3.5-turbo,model_b,English,2026-05-28T04:57:11.238241Z,1770,1372,193,0.001896
lmsys_0003241,gpt-3.5-turbo,claude-3-5-sonnet,model_a,English,2026-06-01T20:25:27.238241Z,1849,882,415,0.001629
lmsys_0003242,mistral-large,claude-3-5-sonnet,model_b,Spanish,2026-05-30T21:56:16.238241Z,1851,780,797,0.001053
lmsys_0003243,claude-3-5-sonnet,llama-2-70b,tie,French,2026-05-14T11:08:39.238241Z,552,957,767,6e-06
lmsys_0003244,llama-2-70b,gemini-pro,model_b,French,2026-06-11T12:56:54.238241Z,1960,472,386,0.002589
lmsys_0003245,gpt-4,gemini-pro,model_b,French,2026-05-14T20:09:41.238241Z,560,955,336,0.000753
lmsys_0003246,gpt-4-turbo,davinci-003,model_a,English,2026-06-01T01:15:30.238241Z,1052,726,588,0.002182
lmsys_0003247,gpt-3.5-turbo,llama-2-70b,tie,German,2026-06-04T18:20:02.238241Z,1838,193,389,0.000609
lmsys_0003248,claude-3-opus,gpt-3.5-turbo,model_a,Chinese,2026-05-30T16:05:11.238241Z,1918,605,610,0.004594
lmsys_0003249,claude-3-5-sonnet,llama-2-70b,model_b,Spanish,2026-05-28T16:58:30.238241Z,892,571,1937,8.9e-05
lmsys_0003250,gpt-3.5-turbo,llama-2-70b,model_a,English,2026-06-02T19:27:41.238241Z,819,1155,469,0.000619
lmsys_0003251,palm-2,llama-2-70b,model_a,Chinese,2026-05-19T04:00:44.238241Z,697,986,690,0.003053
lmsys_0003252,gemini-pro,claude-3-5-sonnet,model_a,French,2026-06-04T13:41:52.238241Z,1217,465,312,0.002652
lmsys_0003253,palm-2,claude-3-opus,model_a,Spanish,2026-06-11T05:25:39.238241Z,396,159,389,0.001507
lmsys_0003254,claude-3-5-sonnet,gemini-pro,model_a,French,2026-06-10T07:13:31.238241Z,1981,129,620,0.003321
lmsys_0003255,gpt-4-turbo,davinci-003,model_b,Spanish,2026-06-03T05:28:51.238241Z,329,134,299,0.002577
lmsys_0003256,claude-3-5-sonnet,palm-2,tie,English,2026-06-03T07:32:42.238241Z,873,862,351,0.002587
lmsys_0003257,palm-2,llama-2-70b,model_b,French,2026-05-23T18:46:56.238241Z,1686,1484,1581,1.8e-05
lmsys_0003258,davinci-003,gemini-pro,tie,English,2026-06-06T11:40:08.238241Z,1753,519,530,0.00169
lmsys_0003259,gpt-3.5-turbo,mistral-large,tie,Spanish,2026-05-21T23:37:24.238241Z,1551,813,325,0.001863
lmsys_0003260,davinci-003,gpt-3.5-turbo,tie,English,2026-05-22T18:22:18.238241Z,754,604,211,0.001778
lmsys_0003261,claude-3-opus,gpt-3.5-turbo,model_b,English,2026-05-17T08:42:29.238241Z,1703,728,266,0.001249
lmsys_0003262,gpt-3.5-turbo,mistral-large,tie,Chinese,2026-06-03T08:10:47.238241Z,294,661,255,0.001061
lmsys_0003263,gpt-4-turbo,claude-3-opus,tie,Spanish,2026-06-10T06:01:56.238241Z,770,1242,526,0.002856
lmsys_0003264,davinci-003,gpt-3.5-turbo,model_a,German,2026-05-19T13:08:39.238241Z,1402,647,484,0.001329
lmsys_0003265,gpt-3.5-turbo,mistral-large,model_b,German,2026-06-09T03:32:34.238241Z,40,965,1115,1e-05
lmsys_0003266,gpt-3.5-turbo,gemini-pro,model_a,English,2026-06-10T18:17:31.238241Z,1928,958,235,0.000858
lmsys_0003267,claude-3-5-sonnet,gemini-pro,tie,Spanish,2026-05-20T04:22:13.238241Z,1139,1056,611,0.000528
lmsys_0003268,claude-3-opus,davinci-003,tie,French,2026-05-14T12:10:52.238241Z,197,975,286,0.001257
lmsys_0003269,claude-3-opus,gpt-4,tie,English,2026-05-28T08:33:13.238241Z,876,55,438,0.005436
lmsys_0003270,gpt-4,mistral-large,tie,English,2026-05-27T15:48:37.238241Z,1065,259,309,0.006697
lmsys_0003271,gpt-4-turbo,claude-3-opus,model_b,Japanese,2026-05-13T14:40:38.238241Z,128,572,687,0.003531
lmsys_0003272,mistral-large,claude-3-5-sonnet,tie,Chinese,2026-05-14T15:55:32.238241Z,752,402,1196,5.8e-05
lmsys_0003273,gpt-4,davinci-003,model_b,English,2026-06-03T02:04:22.238241Z,1678,413,315,0.002373
lmsys_0003274,claude-3-5-sonnet,claude-3-opus,model_a,Chinese,2026-05-18T15:49:12.238241Z,1166,1153,768,0.001216
lmsys_0003275,claude-3-5-sonnet,gpt-4,tie,Chinese,2026-05-20T10:38:47.238241Z,904,32,548,0.00278
lmsys_0003276,gpt-4-turbo,davinci-003,model_a,English,2026-05-15T08:31:55.238241Z,616,540,388,0.002868
lmsys_0003277,palm-2,mistral-large,model_a,English,2026-06-08T09:28:22.238241Z,790,1048,839,0.002425
lmsys_0003278,gemini-pro,davinci-003,model_a,German,2026-06-02T01:19:11.238241Z,1936,1238,688,0.001076
lmsys_0003279,claude-3-5-sonnet,llama-2-70b,tie,Chinese,2026-05-18T21:13:38.238241Z,1314,779,369,0.004235
lmsys_0003280,gpt-4,claude-3-5-sonnet,tie,Chinese,2026-06-07T15:08:15.238241Z,1261,371,353,0.002361
lmsys_0003281,palm-2,gpt-3.5-turbo,model_b,Japanese,2026-05-24T01:44:53.238241Z,1683,968,152,0.000837
lmsys_0003282,claude-3-5-sonnet,mistral-large,model_a,German,2026-05-29T17:38:53.238241Z,1831,1128,655,0.002668
lmsys_0003283,claude-3-5-sonnet,gemini-pro,model_a,French,2026-05-13T20:22:32.238241Z,1904,704,487,0.004214
lmsys_0003284,gpt-4,mistral-large,model_a,German,2026-05-22T11:34:56.238241Z,376,159,370,0.005351
lmsys_0003285,claude-3-opus,llama-2-70b,tie,Japanese,2026-06-05T12:20:27.238241Z,1201,1038,409,0.003069
lmsys_0003286,gemini-pro,palm-2,model_a,Chinese,2026-05-29T21:11:47.238241Z,1495,522,432,0.000985
lmsys_0003287,davinci-003,palm-2,tie,French,2026-06-04T15:21:22.238241Z,233,29,397,0.001214
lmsys_0003288,gpt-4-turbo,mistral-large,tie,Chinese,2026-06-09T16:31:02.238241Z,194,1324,566,0.001799
lmsys_0003289,gpt-3.5-turbo,mistral-large,model_b,Spanish,2026-05-13T19:18:14.238241Z,1446,1192,707,5e-05
lmsys_0003290,davinci-003,gpt-3.5-turbo,tie,Spanish,2026-05-15T17:00:41.238241Z,706,112,317,0.000691
lmsys_0003291,claude-3-5-sonnet,gemini-pro,model_a,French,2026-05-14T02:18:51.238241Z,1964,1395,639,0.003854
lmsys_0003292,gpt-4-turbo,davinci-003,model_b,French,2026-05-25T04:07:39.238241Z,723,914,593,0.001718
lmsys_0003293,mistral-large,gpt-4,model_b,Japanese,2026-06-08T01:50:41.238241Z,1375,1045,340,0.005195
lmsys_0003294,gemini-pro,davinci-003,model_a,Chinese,2026-06-09T20:24:40.238241Z,1562,1243,672,0.001337
lmsys_0003295,claude-3-5-sonnet,gpt-4,tie,English,2026-06-09T09:36:25.238241Z,1260,781,382,0.006979
lmsys_0003296,gpt-3.5-turbo,claude-3-5-sonnet,tie,English,2026-06-06T09:45:18.238241Z,458,838,794,0.003819
lmsys_0003297,davinci-003,palm-2,model_a,German,2026-05-19T15:27:03.238241Z,187,1467,485,0.001996
lmsys_0003298,mistral-large,gemini-pro,tie,Spanish,2026-05-21T04:25:01.238241Z,604,1057,740,0.00258
lmsys_0003299,gpt-4,davinci-003,model_a,German,2026-06-02T17:28:39.238241Z,1306,692,279,0.003528
lmsys_0003300,claude-3-5-sonnet,gpt-3.5-turbo,model_b,English,2026-05-15T14:38:48.238241Z,460,1015,417,0.001298
lmsys_0003301,davinci-003,claude-3-opus,tie,German,2026-06-04T17:41:17.238241Z,256,1014,597,0.001621
lmsys_0003302,gpt-3.5-turbo,palm-2,model_a,French,2026-06-06T13:23:14.238241Z,1117,1410,175,0.001061
lmsys_0003303,claude-3-opus,mistral-large,tie,English,2026-06-01T05:25:45.238241Z,1803,1450,505,0.005499
lmsys_0003304,gpt-4,claude-3-opus,model_b,Japanese,2026-06-03T03:03:23.238241Z,1818,228,631,0.004192
lmsys_0003305,llama-2-70b,claude-3-5-sonnet,model_b,English,2026-06-06T14:16:45.238241Z,1116,1333,545,0.002174
lmsys_0003306,gpt-4,davinci-003,model_a,Japanese,2026-05-25T20:44:46.238241Z,1544,928,326,0.004275
lmsys_0003307,palm-2,gpt-4-turbo,model_a,English,2026-06-04T07:39:40.238241Z,703,389,408,0.003468
lmsys_0003308,claude-3-5-sonnet,palm-2,tie,Japanese,2026-06-01T18:22:51.238241Z,1098,732,778,0.002556
lmsys_0003309,claude-3-opus,palm-2,model_b,German,2026-05-18T19:59:16.238241Z,1039,1423,519,0.001917
lmsys_0003310,claude-3-5-sonnet,gemini-pro,tie,Japanese,2026-05-19T09:25:08.238241Z,608,1240,768,0.003471
lmsys_0003311,davinci-003,gpt-4,tie,German,2026-05-31T00:46:05.238241Z,1863,1170,350,0.001393
lmsys_0003312,llama-2-70b,gpt-4,model_b,English,2026-05-16T11:17:25.238241Z,243,1390,560,0.006667
lmsys_0003313,palm-2,claude-3-opus,model_b,Chinese,2026-05-29T17:18:41.238241Z,847,1084,498,0.003729
lmsys_0003314,davinci-003,gemini-pro,model_b,English,2026-05-17T12:50:02.238241Z,1326,977,650,0.00292
lmsys_0003315,llama-2-70b,claude-3-opus,tie,Japanese,2026-05-13T17:21:05.238241Z,1763,262,1874,7.7e-05
lmsys_0003316,llama-2-70b,davinci-003,tie,French,2026-05-27T23:41:48.238241Z,1533,706,869,6.3e-05
lmsys_0003317,gpt-3.5-turbo,mistral-large,model_b,German,2026-05-19T06:07:54.238241Z,1699,836,1311,3.8e-05
lmsys_0003318,gpt-4,claude-3-opus,tie,Chinese,2026-05-18T14:29:04.238241Z,1810,698,453,0.004518
lmsys_0003319,llama-2-70b,palm-2,model_a,German,2026-06-10T04:03:53.238241Z,997,554,1134,9.5e-05
lmsys_0003320,palm-2,claude-3-opus,model_b,Spanish,2026-05-17T18:01:48.238241Z,586,1128,432,0.005211
lmsys_0003321,claude-3-5-sonnet,claude-3-opus,model_b,French,2026-06-04T19:58:55.238241Z,1483,801,761,0.003914
lmsys_0003322,gpt-4-turbo,davinci-003,model_b,English,2026-05-21T13:10:40.238241Z,1045,185,235,0.002802
lmsys_0003323,davinci-003,palm-2,model_a,Chinese,2026-05-13T09:20:14.238241Z,184,686,401,0.001776
lmsys_0003324,gpt-4,gpt-3.5-turbo,tie,Japanese,2026-05-29T09:37:10.238241Z,839,351,448,0.001007
lmsys_0003325,claude-3-5-sonnet,gemini-pro,model_a,Chinese,2026-05-15T00:46:15.238241Z,1025,971,603,0.004811
lmsys_0003326,palm-2,llama-2-70b,tie,Japanese,2026-06-11T09:44:37.238241Z,1273,209,1828,7.2e-05
lmsys_0003327,gpt-4,claude-3-5-sonnet,tie,German,2026-05-27T19:33:17.238241Z,115,935,353,0.00588
lmsys_0003328,davinci-003,claude-3-5-sonnet,tie,Chinese,2026-05-23T12:53:11.238241Z,535,24,358,0.002834
lmsys_0003329,gemini-pro,gpt-3.5-turbo,tie,Chinese,2026-05-22T17:26:06.238241Z,1325,1497,227,0.001534
lmsys_0003330,gpt-4,claude-3-opus,model_a,German,2026-05-21T22:45:07.238241Z,960,776,251,0.007476
lmsys_0003331,claude-3-opus,llama-2-70b,tie,Spanish,2026-06-09T09:20:22.238241Z,1762,511,443,0.002275
lmsys_0003332,davinci-003,gpt-4-turbo,tie,German,2026-06-01T06:26:56.238241Z,575,768,350,0.00351
lmsys_0003333,palm-2,mistral-large,model_b,English,2026-05-28T17:19:55.238241Z,1132,1270,1103,3.5e-05
lmsys_0003334,gpt-4,gpt-3.5-turbo,model_b,Spanish,2026-05-27T18:49:55.238241Z,845,1181,166,0.000833
lmsys_0003335,claude-3-5-sonnet,mistral-large,tie,German,2026-06-05T23:31:20.238241Z,1997,1342,805,9.2e-05
lmsys_0003336,gpt-3.5-turbo,claude-3-5-sonnet,tie,German,2026-05-24T17:58:16.238241Z,650,996,293,0.000743
lmsys_0003337,claude-3-5-sonnet,gpt-3.5-turbo,model_b,Spanish,2026-06-01T19:44:01.238241Z,1558,1059,458,0.000998
lmsys_0003338,davinci-003,claude-3-5-sonnet,model_a,English,2026-05-18T22:39:39.238241Z,1334,268,242,0.001986
lmsys_0003339,gpt-4-turbo,claude-3-5-sonnet,tie,German,2026-05-28T07:56:56.238241Z,637,317,565,0.003955
lmsys_0003340,palm-2,gpt-4,tie,Chinese,2026-05-19T20:43:39.238241Z,1716,47,549,0.008737
lmsys_0003341,gpt-4-turbo,gemini-pro,model_a,Spanish,2026-06-02T05:18:13.238241Z,707,527,500,0.001465
lmsys_0003342,claude-3-opus,gpt-4,model_a,Chinese,2026-05-13T14:46:20.238241Z,590,230,646,0.004241
lmsys_0003343,palm-2,gemini-pro,model_b,French,2026-05-23T08:19:38.238241Z,648,1317,573,0.000923
lmsys_0003344,gpt-4-turbo,gpt-4,model_b,Spanish,2026-05-27T14:19:31.238241Z,1152,1363,353,0.007818
lmsys_0003345,claude-3-opus,claude-3-5-sonnet,model_b,German,2026-05-13T15:11:15.238241Z,386,147,639,0.001441
lmsys_0003346,claude-3-5-sonnet,gpt-4-turbo,model_a,Spanish,2026-06-02T10:40:32.238241Z,1173,732,682,0.002048
lmsys_0003347,claude-3-opus,davinci-003,model_a,Japanese,2026-05-19T16:12:59.238241Z,902,539,722,0.002043
lmsys_0003348,gpt-4-turbo,claude-3-opus,model_b,English,2026-06-02T13:49:45.238241Z,1492,1072,792,0.002399
lmsys_0003349,palm-2,gpt-4-turbo,model_a,English,2026-06-04T16:27:38.238241Z,1884,448,578,0.00182
lmsys_0003350,claude-3-opus,palm-2,model_a,English,2026-05-23T07:02:47.238241Z,200,78,456,0.002283
lmsys_0003351,gpt-4-turbo,claude-3-5-sonnet,tie,English,2026-05-30T03:16:31.238241Z,359,252,408,0.004824
lmsys_0003352,claude-3-opus,claude-3-5-sonnet,tie,German,2026-06-04T17:11:41.238241Z,1649,954,721,0.005902
lmsys_0003353,palm-2,claude-3-opus,tie,French,2026-06-07T01:35:30.238241Z,936,419,776,0.003294
lmsys_0003354,claude-3-opus,gpt-4,tie,Japanese,2026-05-24T11:49:22.238241Z,111,46,448,0.005115
lmsys_0003355,gpt-3.5-turbo,gemini-pro,tie,Japanese,2026-05-24T15:13:57.238241Z,1169,330,211,0.001646
